authorName,authorProfileId,postedAtISO,numLikes,numComments,numShares,type,text,url
Amelia Sordell 🔥,ameliasordell,2026-01-26T07:30:16.174Z,941,257,18,image,"Age 17: Fired from my first job.
Age 21: Started my first business. 
Age 22: Scale the business to six figures in revenue. ASOS wants to stock our products. 
Age 23: Business went into liquidation. Lost everything. 
Age 25: Reentered the workforce. Started at zero. 
Age 28: Started making money again. Start posting content online. 
Age 29: Headhunted into a PE firm off the back of posting online. 
Age 30: Quit my job and started Klowt. 
Age 31: Klowt did close to $500,000 in revenue Y1.
Age 32: Klowt did nearly $1M in the following 12 months. 
Age 33: Launch Get Klowt personal branding platform. 731 people subscribe. 
Age 34: Struggle to grow the platform, ultimately close it. 
Age 35: Fall out of love with my business, Klowt - start an entirely new one. 

My am I telling you this?

The most common message I get from people is about fear of of trying. 

- Fear of trying that business idea and it failing. 
- Fear of trying that relationship and being rejected.
- Fear of asking for that thing and being told no. 

Every knock, failure, win, challenge, obstacle - good or bad - is is merely a plot point for your larger LIFE narrative. You are the writer, producer, director and star of your life. 

Stop making decisions based on whether or not you think you’ll win or lose and just make the damn decision. 

If you fail, you’ll get a great story. If you win, you’ll get a great outcome. 

Either way, you win.

💜

If we haven't met before, hi - my name's Amelia. I built a $4million revenue business off the back of my personal brand, now I post content about how you can do it, too.

I run a weekly live - The Branded Show - where we go through tools, tactics and strategies small businesses can use to stand out, get more leads and make more money. Save your spot here: ameliasordell.com/live/",https://www.linkedin.com/posts/ameliasordell_age-17-fired-from-my-first-job-age-21-activity-7421454413669511168-CEKt?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAGQVMrQBWJC4u5MvFMxBtia-0kPXJGj40V0
Amelia Sordell 🔥,ameliasordell,2026-02-12T07:45:06.088Z,925,175,5,image,"I don't have an exit.
I didn't get £15 million in funding.
I haven't built a team with a headcount of over 100 people.

I am still a successful entrepreneur.
And so the f*ck are you.

Because if you quit your job.
Started a company.
Employed yourself. 
And are making a living from it - you ARE a successful entrepreneur.

90% of businesses fail in the first two year - including ones that got millions in funding.

So, if you’ve fallen into the trap of comparing yourself to people who’ve raised £20 million and are spending half of that on their social media presence…

STOP.

You are killing it.

If you’re running a profitable business and actually making a living from it, you’re a heck of a lot more successful than most of them.

💜

If we haven’t met, hi hello - my name’s Amelia. I built the UK's leading personal branding agency (as a mum of 2!) + now I teach founders and their teams how to build a personal brand that generates leads and sales (not just “engagement”). Most people post for attention. My lot post for income. Follow me for personal branding tips + the reality of what it's like to build in public 🤓

I’ve built a $4million business off the back of my personal brand - and helped clients turn social media into their most profitable channel.

I host a weekly free live show. You’ll walk away with:
💜 the stuff that makes people trust you fast
💜 Marketing trends, new platform features + viral posts
💜 social-first ways of communicating your expertise.

Join us for the next one: https://lnkd.in/gMqpvwpR",https://www.linkedin.com/posts/ameliasordell_i-dont-have-an-exit-i-didnt-get-15-million-activity-7427618739954561025-XZBo?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAEnh7kgBX6y8lDl0AcaiaTteqLLpzAu255g
Amelia Sordell 🔥,ameliasordell,2025-12-22T08:00:41.003Z,847,186,11,image,"A few years ago, my business was weeks away from completely imploding. 
I scaled too fast.
Had 17 employees I couldn’t manage.
Clients I was terrified to disappoint. 
And I was mid-way through a messy divorce while trying to keep everything together as a newly single mother for my 2 kids.

I was mentally broken. 
Everyone needed me - I'd promised everyone everything, and now I couldn't deliver. 

I remember sitting on my sofa one night - in the dark, laptop open, staring at my diary, my numbers - and realising there was nothing left to move around.
No clever fix.
No magic solution that was going to save me.

And in that moment, I thought I’d failed.

And I called my friend - who is also a founder.

She said;

“This is the point every ambitious person hits - the one where you think you’ve f*cked it it all up. But it’s also the point that proves you’re actually playing the game. You don’t to compete at the top unless you're willing to risk losing.”

I’ve thought about that conversation ever since.

The thing that you think is going to break you - the revenue, the clients, the employees, the lawsuits - the stress, the burnout, the fear of having to shut it all down - are actually the moments that build you.

Without that season, I wouldn’t have the business I have now.
I wouldn’t have the confidence - or the life and business I love now.
That moment forced me to grow up. 

So if you’re sitting in your own “I've f*cked it all up"""" moment right now -
wondering if you can come back from it - you can.

You just have to keep going long enough to see what it’s teaching you.
Because anyone who’s built something worth having
has also had a moment where they thought they couldn’t.

And the moment that nearly breaks you is usually the one that propells you into the next level of the game.

💜",https://www.linkedin.com/posts/ameliasordell_a-few-years-ago-my-business-was-weeks-away-activity-7408778492261126144-0kAL?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAE5-yf0BZJ5P96bn1SJEYllpQTn7r8Tqvhc
Amelia Sordell 🔥,ameliasordell,2025-11-10T08:02:04.086Z,755,232,13,linkedinVideo,"Posting content when you have no followers is embarrassing.
But you know what’s more embarrassing?

Never trying at all.

Embarrassment is the cost of entry to success. 

Pay it. It’s always worth it.

Agree?

💜

If we haven't met - hi my name's Amelia! 6 years ago, I quit my job, started a business, generated $4million in revenue... all off the back of my personal brand on LinkedIn (while juggling 2 kids with no childcare). 

I just launched £79 course teaching you everything I wish I'd known about how to build my personal brand on LinkedIn 6 years ago. Because I didn't have £6k to spend on cohorts and coaches, and probably neither do you. 

So if you've ever thought ""how the f*ck do I build a personal brand?"" - join us: https://lnkd.in/eBZR2sQS",https://www.linkedin.com/posts/ameliasordell_posting-content-when-you-have-no-followers-activity-7393558550381473792-7HaL?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADbVydMBMn8BQudH6ZkT5gkgOkApfDGZC30
Amelia Sordell 🔥,ameliasordell,2025-11-14T07:30:47.844Z,830,153,13,image,"If you've ever felt unqualified, just remember that the password for the security cameras at The Louvre Museum was... ""Louvre"".",https://www.linkedin.com/posts/ameliasordell_if-youve-ever-felt-unqualified-just-remember-activity-7395000232314503168-7ghr?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAGK8lycB7RYSfVXRighr-4DUq73GASaV5ik
Amelia Sordell 🔥,ameliasordell,2025-12-07T07:45:11.812Z,817,162,8,image,"No, I don't have an exit.
I don't have £15 million in funding.
I haven't built a team with a headcount of over 100 people.

But you know what? I am still a successful entrepreneur.

And so the f*ck are you.

Because if you quit your job, started a company, employ yourself, and are making a living from it - you ARE a successful entrepreneur.

90% of businesses fail in the first two year -  including ones that got millions in funding.

So, if you’ve fallen into the trap of comparing yourself to people who’ve raised £20 million and are spending half of that on their social media presence…

STOP.

You are f*cking killing it.

If you’re running a profitable business and actually making a living from it, you’re a heck of a lot more successful than most of them.

Keep going. You’re doing amazing. 

💜 

If we haven't met before, hi - my name's Amelia. I built a $4million revenue business off the back of my personal brand, now I post content about how you can do it, too.

I run a weekly live - The Branded Show - where we go through brand and marketing tools, tactics and strategies small businesses can use to stand out, get more leads and make more money. Save your spot here:  https://lnkd.in/eUx5UwhW",https://www.linkedin.com/posts/ameliasordell_no-i-dont-have-an-exit-i-dont-have-15-activity-7403338776967532546-9ah4?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADgA6IoBubXKeQaxxhn4zcuMchwDw25cPFE
Amelia Sordell 🔥,ameliasordell,2026-01-23T07:30:17.111Z,757,214,11,image,"My girlfriend rang me this weekend, furious.
A client owed her business money.

Not “a bit late.” Weeks late.

At first it was polite excuses:
“Finance is catching up.”
“Just waiting on approval.”
“Paid on Friday.”

Friday came. Nothing.

So she chased.
And the tone changed overnight.

Suddenly the work “wasn’t quite right.”
Then they found “a few issues.”
Then a long WhatsApp arrived at 11:47pm listing problems they’d never mentioned - and ending with:

“We’re not paying until this is resolved.”

Two days later, a legal-ish email.
Words like “breach” and “unsatisfactory.”
A not-so-subtle threat that if she “kept pushing,” they’d “take it further.”

This is the bit that fries your brain. 

They hadn’t raised a single issue during delivery.
They’d approved the milestones.
They’d used the work.
There are even Slack messages to her employees saying how happy they are with the work that was delivered only 13 days before.
They just… didn’t want to pay.

This woman employs 24 full-time staff and has another 40+ part-time.
And still - it felt personal.

So, she did what most good women do when they feel cornered.

She started typing a novel 😂

Explaining. Justifying. Defending.
Trying to be fair. Trying to be nice.
Offering extras to “make it right.”

That’s exactly what the client wanted.

Because some people don’t argue to fix the problem.
They argue to avoid the invoice.

In business, people will try to f*ck you over.
For cash. For ego. For control.

And they’ll bait you into an emotional mess so they can say:
“See? Unprofessional. We can’t pay.”

So, go clinical.

The advice I gave her - and you was;

- Stop debating. Start documenting (dates, approvals, deliverables)
- Move everything to email. One thread. One record
- Respond with facts + next step, only
- Offer two options only: pay + continue, or pay + terminate under contract
- And if they threaten legal, you don’t spar - you say: “Noted. Please send formal correspondence to [email]""

I've had 4 lawsuits since starting my business. 

Some filed by me, some filed by others. 
We've laughed at 1, settled 1, won 1, walked away from the 1 we couldn't win.  Even if we were in the right. 

Unfortunately, this always happens in business. Because in business - like in life, some people are just d*ckheads. 

So make sure you have good contracts, a level head. 

And remember, if someone’s trying to f*ck you over, your feelings are the first thing they’re aiming for.

Don't give it to them. 

💜",https://www.linkedin.com/posts/ameliasordell_my-girlfriend-rang-me-this-weekend-furious-activity-7420367254002814976-81zH?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAGQVMrQBWJC4u5MvFMxBtia-0kPXJGj40V0
Amelia Sordell 🔥,ameliasordell,2025-11-19T12:54:52.290Z,802,145,8,image,"I have 240k followers and 300M+ organic views on LinkedIn. 
If you’re going to spend your money on anything in Black Friday, spend it on these 3 tools ↓

1. Planable. 

Scheduling tool. I schedule all of my content from here - you can set specific times, create custom templates, and drag a drop using their calendar feature to fill gaps. I love this app so much - I have it on my phone and do the big scheduling on their desktop version. 

The templates are actually so helpful. I go back 1x per month over the last 3 months of content and review what has done the best and find patterns. I then create templates from those posts like this, while enables me to double down on hooks and formats that work. 

2. SE Ranking

This shows you what keywords are working for your website (and what aren’t), runs competitor website analysis and helps find keywords that actually drive traffic form search engines and AI search. 

It’s not the “sexy” part of building a brand, if you’re relying on your website to generate leads and you aren’t optimising for getting them via search… 2026 will not be your year babe. 

3. SE Visible 

My current OBSESSION. Monitor your name and your businesses’ name in ChatGPT to tell you whether or not you’re being recommended in searches related to your expertise or services/products. 

Possibly the most slept on branding tool of 2025. 

There are a lot of brand sentiment tools out there - almost all are astronomically expensive (and a total waste of money if you’re a small business owner or someone building your personal brand). 

All three are on sale for Black Friday. 

Which I normally think is a bunch of marketing BS - but these are actually things I have personally spent my money on. 

See how you rank here: https://lnkd.in/evrj4nyf

Give them a go - let me know how you get on!

💜

PS. Is this an ad? Yes. Have I been a paying customer of these tools for over 18 months? Hell yes 🕺",https://www.linkedin.com/posts/ameliasordell_i-have-240k-followers-and-300m-organic-views-activity-7396812019674537985-FGrf?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAGK8lycB7RYSfVXRighr-4DUq73GASaV5ik
Amelia Sordell 🔥,ameliasordell,2025-11-19T07:30:11.612Z,802,145,8,image,"I have 240k followers and 300M+ organic views on LinkedIn. 
If you’re going to spend your money on anything in Black Friday, spend it on these 3 tools ↓

1. Planable. 

Scheduling tool. I schedule all of my content from here - you can set specific times, create custom templates, and drag a drop using their calendar feature to fill gaps. I love this app so much - I have it on my phone and do the big scheduling on their desktop version. 

The templates are actually so helpful. I go back 1x per month over the last 3 months of content and review what has done the best and find patterns. I then create templates from those posts like this, while enables me to double down on hooks and formats that work. 

2. SE Ranking

This shows you what keywords are working for your website (and what aren’t), runs competitor website analysis and helps find keywords that actually drive traffic form search engines and AI search. 

It’s not the “sexy” part of building a brand, if you’re relying on your website to generate leads and you aren’t optimising for getting them via search… 2026 will not be your year babe. 

3. SE Visible 

My current OBSESSION. Monitor your name and your businesses’ name in ChatGPT to tell you whether or not you’re being recommended in searches related to your expertise or services/products. 

Possibly the most slept on branding tool of 2025. 

There are a lot of brand sentiment tools out there - almost all are astronomically expensive (and a total waste of money if you’re a small business owner or someone building your personal brand). 

All three are on sale for Black Friday. 

Which I normally think is a bunch of marketing BS - but these are actually things I have personally spent my money on. 

See how you rank here: https://lnkd.in/evrj4nyf

Give them a go - let me know how you get on!

💜

PS. Is this an ad? Yes. Have I been a paying customer of these tools for over 18 months? Hell yes 🕺",https://www.linkedin.com/posts/ameliasordell_i-have-240k-followers-and-300m-organic-views-activity-7396812019674537985-FGrf?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAGK8lycB7RYSfVXRighr-4DUq73GASaV5ik
Amelia Sordell 🔥,ameliasordell,2026-01-12T08:08:02.089Z,685,240,7,image,"I have so many people absolutely sh*t on my content.

And do you know how much I care?

Zero.

Because none of these people are my customers.

None of them are paying my mortgage.
None of them are building my business.
So if someone wants to troll my content?

Honestly, thank you. 🤗 

Every time they comment, they boost the post.
Every time they argue, it gets pushed further.
Every time they try to tear it down, it reaches more people who will buy from me.

Trolls don’t take money away from me.
They make me more. 😂 

Confidence comes from knowing exactly who you’re building for, and refusing to shrink for the people who were never your audience in the first place.


If we haven't met before, hi - my name's Amelia. I built a $4million revenue business off the back of my personal brand, now I post content about how you can do it, too.

I run a weekly live - The Branded Show - where we go through tools, tactics and strategies small businesses can use to stand out, get more leads and make more money. Save your spot here: ameliasordell.com/live/",https://www.linkedin.com/posts/ameliasordell_i-have-so-many-people-absolutely-sht-on-activity-7416390487487676416--VC0?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAFgUjgkBGSmiRXCkFw7DGB-O57R2S_JLFDk
